ts,cmd_get,cmd_set,get_hits,get_misses,rcount,ravg,rp99,wcount,wavg,wp99,badcrc,err5,cpu_total,cpu_idle,re2ec,re2ea,re2ep99,we2ec,we2ea,we2ep99,radmit,wadmit,wret,waitenq,yields,srvc,srva,srvp50,srvp99,quec,quea,bkc,bka,rxfer,rcrypto,rsync,wxfer,wcrypto,wsync,rp50,wp50
1785999049.023360314,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793753585,750401959,0,0,0,641848787,14606,40500,0,585,99,0,0,641862023,3679020,3276700,18446744073709551616,641862024,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999050.053384427,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793756673,750405041,0,0,0,641848787,14606,40500,0,585,99,0,0,641862025,3679020,3276700,18446744073709551616,641862026,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999051.085830457,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793759767,750408119,0,0,0,641848787,14606,40500,0,585,99,0,0,641862027,3679020,3276700,18446744073709551616,641862028,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999052.120506056,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793762876,750411102,0,0,0,641848787,14606,40500,0,585,99,0,0,641862029,3679020,3276700,18446744073709551616,641862030,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999053.152946421,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793765972,750414193,0,0,0,641848787,14606,40500,0,585,99,0,0,641862031,3679020,3276700,18446744073709551616,641862032,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999054.185128164,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793769067,750417282,0,0,0,641848787,14606,40500,0,585,99,0,0,641862033,3679020,3276700,18446744073709551616,641862034,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999055.217240407,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793772163,750420351,0,0,0,641848787,14606,40500,0,585,99,0,0,641862035,3679020,3276700,18446744073709551616,641862036,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999056.250010847,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793775262,750423444,0,0,0,641848787,14606,40500,0,585,99,0,0,641862037,3679020,3276700,18446744073709551616,641862038,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999057.282350466,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793778358,750426471,0,0,0,641848787,14606,40500,0,585,99,0,0,641862039,3679020,3276700,18446744073709551616,641862040,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
1785999058.317645779,0,641852935,0,0,0,0,0,641848787,13921,39600,0,0,793781462,750429498,0,0,0,641848787,14606,40500,0,585,99,0,0,641862041,3679020,3276700,18446744073709551616,641862042,717165,641859136,2960815,0,0,0,8697,821,3896,0,12300
