ts,cmd_get,cmd_set,get_hits,get_misses,rcount,ravg,rp99,wcount,wavg,wp99,badcrc,err5,cpu_total,cpu_idle,re2ec,re2ea,re2ep99,we2ec,we2ea,we2ep99,radmit,wadmit,wret,waitenq,yields
1785665206.795356766,1195177680,62453323,1195177680,0,1195177699,17597,57600,62455793,7496,30500,3,0,684923855,630301600,1195177680,23807,134700,62458840,9332,36300,6210,919,916,0,0
1785665207.817790583,1195177680,62666617,1195177680,0,1195177699,17597,57600,62666617,7494,30500,3,0,684926904,630304480,1195177680,23807,134700,62666617,9327,36400,6210,918,913,0,0
1785665208.840254221,1195177683,62666617,1195177683,0,1195177702,17597,57600,62666617,7494,30500,3,0,684929969,630307520,1195177683,23807,134700,62666617,9327,36400,6210,918,913,0,0
1785665209.862664190,1195177683,62666617,1195177683,0,1195177702,17597,57600,62666617,7494,30500,3,0,684933034,630310529,1195177683,23807,134700,62666617,9327,36400,6210,918,913,0,0
1785665210.885741666,1195177683,62666617,1195177683,0,1195177702,17597,57600,62666617,7494,30500,3,0,684936104,630313584,1195177683,23807,134700,62666617,9327,36400,6210,918,913,0,0
1785665211.908085374,1195177683,62666617,1195177683,0,1195177702,17597,57600,62666617,7494,30500,3,0,684939169,630316571,1195177683,23807,134700,62666617,9327,36400,6210,918,913,0,0
1785665212.931400189,1195177683,62666617,1195177683,0,1195177702,17597,57600,62666617,7494,30500,3,0,684942237,630319616,1195177683,23807,134700,62666617,9327,36400,6210,918,913,0,0
1785665213.957469785,1199573229,62666617,1199573229,0,1199577791,17614,57700,62666617,7494,30500,3,0,684945315,630321404,1199592904,23820,134700,62666617,9327,36400,6205,918,913,0,0
1785665214.981075672,1210641857,62666617,1210641857,0,1210646969,17650,57800,62666617,7494,30500,3,0,684948387,630321419,1210660516,23843,134700,62666617,9327,36400,6193,918,913,0,0
1785665216.007255959,1221706093,62666617,1221706093,0,1221710352,17683,57800,62666617,7494,30500,3,0,684951461,630321428,1221725503,23864,134800,62666617,9327,36400,6180,918,913,0,0
1785665217.031032738,1232970022,62666617,1232970022,0,1232974055,17712,57900,62666617,7494,30500,3,0,684954530,630321437,1232989657,23881,134800,62666617,9327,36400,6167,918,913,0,0
1785665218.061534768,1243949533,62666617,1243949533,0,1243953782,17743,57900,62666617,7494,30500,3,0,684957621,630321446,1243970296,23900,134800,62666617,9327,36400,6156,918,913,0,0
1785665219.087743710,1255297958,62666617,1255297958,0,1255302622,17771,57900,62666617,7494,30500,3,0,684960699,630321446,1255317630,23916,134900,62666617,9327,36400,6143,918,913,0,0
1785665220.114619312,1266572153,62666617,1266572153,0,1266576752,17799,58000,62666617,7494,30500,3,0,684963778,630321447,1266590221,23931,134900,62666617,9327,36400,6131,918,913,0,0
1785665221.140219944,1277554210,62666617,1277554210,0,1277559113,17827,58000,62666617,7494,30500,3,0,684966855,630321453,1277574128,23949,134900,62666617,9327,36400,6120,918,913,0,0
1785665222.166385153,1288615084,62666617,1288615084,0,1288619428,17855,58100,62666617,7494,30500,3,0,684969930,630321469,1288636086,23965,135000,62666617,9327,36400,6109,918,913,0,0
1785665223.193876092,1299882544,62666617,1299882544,0,1299886580,17881,58100,62666617,7494,30500,3,0,684973014,630321477,1299902614,23979,135000,62666617,9327,36400,6098,918,913,0,0
1785665224.220894098,1310821721,62666617,1310821721,0,1310826247,17908,58200,62666617,7494,30500,3,0,684976091,630321493,1310840838,23997,135100,62666617,9327,36400,6088,918,913,0,0
1785665225.250071057,1322088699,62666617,1322088699,0,1322092971,17933,58200,62666617,7494,30500,3,0,684979170,630321494,1322108323,24010,135100,62666617,9327,36400,6076,918,913,0,0
1785665226.277528529,1333284024,62666617,1333284024,0,1333288033,17959,58200,62666617,7494,30500,3,0,684982258,630321513,1333303770,24025,135100,62666617,9327,36400,6066,918,913,0,0
1785665227.308172909,1344299280,62666617,1344299280,0,1344303870,17984,58300,62666617,7494,30500,3,0,684985338,630321520,1344316626,24041,135200,62666617,9327,36400,6056,918,913,0,0
1785665228.333219250,1355553043,62666617,1355553043,0,1355557386,18007,58300,62666617,7494,30500,3,0,684988424,630321521,1355573128,24054,135200,62666617,9327,36400,6046,918,913,0,0
1785665229.364401425,1366731824,62666617,1366731824,0,1366736724,18032,58300,62666617,7494,30500,3,0,684991515,630321539,1366782983,24068,135200,62666617,9327,36400,6035,918,913,0,0
