ts,cmd_get,cmd_set,get_hits,get_misses,rcount,ravg,rp99,wcount,wavg,wp99,badcrc,err5,cpu_total,cpu_idle,re2ec,re2ea,re2ep99,we2ec,we2ea,we2ep99,radmit,wadmit,wret
1785576137.912695328,359113646,124165718,359113646,0,359113646,24830,63000,124165718,8080,31200,0,0,417999892,377384289,359113646,243045,587200,124165718,2381496,3276700,218214,798,2372616
1785576138.936747939,359113646,124165718,359113646,0,359113646,24830,63000,124165718,8080,31200,0,0,418002964,377387345,359113646,243045,587200,124165718,2381496,3276700,218214,798,2372616
1785576139.960757968,359113646,124165718,359113646,0,359113646,24830,63000,124165718,8080,31200,0,0,418006035,377390393,359113646,243045,587200,124165718,2381496,3276700,218214,798,2372616
1785576140.982172432,359113646,124165718,359113646,0,359113646,24830,63000,124165718,8080,31200,0,0,418009103,377393384,359113646,243045,587200,124165718,2381496,3276700,218214,798,2372616
1785576142.003513859,359113646,124165718,359113646,0,359113646,24830,63000,124165718,8080,31200,0,0,418012162,377396428,359113646,243045,587200,124165718,2381496,3276700,218214,798,2372616
1785576143.027326365,359113646,124165718,359113646,0,359113646,24830,63000,124165718,8080,31200,0,0,418015231,377399472,359113646,243045,587200,124165718,2381496,3276700,218214,798,2372616
1785576144.050392281,359113646,124165718,359113646,0,359113646,24830,63000,124165718,8080,31200,0,0,418018302,377402465,359113646,243045,587200,124165718,2381496,3276700,218214,798,2372616
1785576145.075040126,359113646,124165718,359113646,0,359113646,24830,63000,124165718,8080,31200,0,0,418021376,377405521,359113646,243045,587200,124165718,2381496,3276700,218214,798,2372616
1785576146.097955551,359113646,124165718,359113646,0,359113646,24830,63000,124165718,8080,31200,0,0,418024448,377408528,359113646,243045,587200,124165718,2381496,3276700,218214,798,2372616
1785576147.122218698,359113646,124165718,359113646,0,359113646,24830,63000,124165718,8080,31200,0,0,418027518,377411535,359113646,243045,587200,124165718,2381496,3276700,218214,798,2372616
1785576148.148004004,365405377,124864864,365405377,0,365411406,24881,63300,124865809,8125,31400,1694,0,418030595,377412401,365416860,245265,606600,124866852,2369395,3276700,220390,796,2360472
1785576149.175006386,374488924,125874148,374488924,0,374501371,24923,63300,125875169,8186,31700,4053,0,418033668,377412416,374501601,247089,620800,125876311,2351970,3276700,222172,794,2342989
1785576150.202026446,383601716,126886679,383601716,0,383621585,24965,63400,126887689,8246,32000,6422,0,418036743,377412423,383614286,248850,632600,126888832,2334775,3276700,223891,792,2325736
1785576151.223714706,392783670,127906891,392783670,0,392810986,24998,63400,127907968,8303,32200,8781,0,418039802,377412432,392796754,250433,642100,127909154,2317696,3276700,225440,790,2308602
1785576152.244863156,401769710,128905339,401769710,0,401803874,25034,63400,128906372,8361,32500,11111,0,418042856,377412471,401781662,251991,648900,128907369,2301279,3276700,226962,788,2292129
1785576153.268491030,410806772,129909463,410806772,0,410847705,25074,63500,129910443,8419,32700,13531,0,418045931,377412488,410818702,253748,661900,129911507,2285068,3276700,228679,786,2275862
1785576154.296125608,419952968,130925704,419952968,0,420001590,25106,63500,130926759,8474,32900,16040,0,418048995,377412501,419966059,255280,671900,130927989,2268868,3276700,230178,784,2259609
1785576155.320521377,429018684,131933008,429018684,0,429074065,25143,63600,131933942,8530,33100,18257,0,418052075,377412519,429030056,256772,680500,131935018,2253077,3276700,231632,782,2243764
1785576156.343293720,438024027,132933609,438024027,0,438086640,25178,63600,132934560,8584,33300,20661,0,418055136,377412557,438035966,258317,690800,132935618,2237653,3276700,233142,780,2228287
1785576157.366361218,447196594,133952778,447196594,0,447266432,25206,63700,133953809,8637,33500,23033,0,418058200,377412565,447209478,259555,695400,133954930,2222110,3276700,234352,778,2212694
1785576158.393495981,456203943,134953586,456203943,0,456280398,25237,63700,134954516,8690,33700,25343,0,418061273,377412582,456215516,260853,701200,134955584,2207118,3276700,235619,776,2197650
1785576159.419572588,465442688,135980126,465442688,0,465526507,25261,63700,135981163,8742,33900,27693,0,418064346,377412592,465455667,261969,704400,135982311,2191920,3276700,236711,774,2182403
1785576160.442220510,474628443,137000759,474628443,0,474719583,25283,63700,137001823,8792,34000,30079,0,418067409,377412606,474641835,263019,706800,137002992,2177033,3276700,237739,772,2167468
1785576161.465068153,483546723,137991681,483546723,0,483644000,25317,63800,137992631,8843,34200,32360,0,418070473,377412627,483557944,264250,713000,137993786,2162856,3276700,238936,770,2153241
1785576162.489774487,492711750,139010015,492711750,0,492816290,25340,63800,139011001,8892,34300,34652,0,418073537,377412649,492724543,265322,717200,139012147,2148456,3276700,239983,769,2138794
1785576163.510745286,501926147,140033842,501926147,0,502037285,25360,63800,140034789,8940,34500,36931,0,418076597,377412653,501938180,266232,718700,140035895,2134159,3276700,240873,767,2124451
1785576164.531824499,510828232,141022957,510828232,0,510946213,25391,63900,141023914,8988,34600,39183,0,418079654,377412683,510840210,267282,722200,141024976,2120595,3276700,241892,765,2110840
1785576165.555127140,520063884,142049144,520063884,0,520189000,25409,63900,142050133,9035,34700,41450,0,418082716,377412686,520076618,268082,722500,142051334,2106651,3276700,242675,763,2096852
1785576166.580437796,529218668,143066342,529218668,0,529349679,25429,63900,143067378,9080,34900,43734,0,418085787,377412696,529230464,268894,723400,143068402,2093041,3276700,243467,762,2083198
1785576167.602270704,537808043,144020715,537808043,0,537946703,25467,63900,144021646,9129,35000,45974,0,418088844,377412710,537818434,270108,730400,144022609,2080579,3276700,244641,760,2070689
1785576168.627536065,546956242,145037184,546956242,0,547101754,25485,63900,145038076,9173,35100,48272,0,418091916,377412714,546967204,270847,730600,145039127,2067345,3276700,245363,758,2057412
1785576169.654024263,556044422,146046974,556044422,0,556198980,25506,64000,146048164,9218,35200,50591,0,418094991,377412752,556059125,271584,730900,146049504,2054382,3276700,246080,757,2044405
1785576170.682874868,565125298,147055964,565125298,0,565284766,25528,64000,147056994,9263,35300,52945,0,418098073,377412768,565136564,272419,733400,147057884,2041655,3276700,246892,755,2031635
1785576171.705322585,574316131,148077173,574316131,0,574481890,25542,64000,148078051,9305,35400,55239,0,418101134,377412774,574326893,273062,732900,148079088,2028893,3276700,247521,754,2018833
1785576172.725252643,583505206,149098174,583505206,0,583677229,25555,64000,149099006,9347,35500,57448,0,418104185,377412777,583515431,273687,732500,149100031,2016310,3276700,248132,752,2006209
1785576173.748768515,592482104,150095613,592482104,0,592661947,25577,64000,150096642,9389,35600,59595,0,418107249,377412790,592493873,274393,733100,150097652,2004212,3276700,248817,750,1994070
1785576174.770892059,601669920,151116476,601669920,0,601856487,25591,64100,151117472,9430,35700,61947,0,418110308,377412795,601681312,274955,732600,151119591,1991942,3276700,249370,749,1981762
1785576175.792539449,610702722,152120124,610702722,0,610896531,25607,64100,152121118,9471,35800,64148,0,418113362,377412810,610714390,275587,733200,152122120,1980097,3276700,249980,747,1969877
1785576176.813185367,619744411,153124756,619744411,0,619944036,25624,64100,153125699,9511,35900,66513,0,418116424,377412824,619756423,276227,734300,153126843,1968387,3276700,250603,746,1958128
1785576177.829345163,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418119467,377414075,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576178.849381899,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418122525,377417115,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576179.871716977,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418125591,377420104,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576180.893756021,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418128656,377423153,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576181.915888557,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418131720,377426151,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576182.938353484,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418134789,377429188,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576183.960962718,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418137855,377432239,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576184.981159492,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418140919,377435263,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576186.003693026,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418143980,377438266,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576187.026137396,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418147049,377441317,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576188.048295198,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418150112,377444277,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576189.068688001,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418153174,377447322,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576190.087734776,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418156229,377450363,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576191.109531840,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418159295,377453365,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576192.132584871,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418162360,377456393,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576193.163473975,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418165443,377459440,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576194.187023833,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418168523,377462451,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576195.209949506,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418171592,377465503,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576196.234382102,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418174663,377468559,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576197.256867486,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418177731,377471544,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576198.280205421,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418180798,377474566,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576199.302926563,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418183867,377477584,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576200.327314017,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418186937,377480606,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576201.347909158,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418190000,377483652,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576202.367876020,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418193059,377486692,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576203.390742423,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418196125,377489677,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576204.414345695,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418199194,377492731,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576205.438416679,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418202263,377495734,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576206.461459552,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418205333,377498772,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576207.484685551,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418208403,377501825,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576208.507067373,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418211467,377504829,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576209.530506945,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418214538,377507837,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576210.555321481,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418217612,377510895,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576211.576889978,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418220672,377513876,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576212.600811737,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418223744,377516931,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576213.624311644,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418226815,377519984,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576214.647528888,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418229882,377522996,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576215.671866495,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418232955,377526023,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576216.693483870,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418236018,377529056,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576217.717334148,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418239087,377532054,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576218.741204767,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418242156,377535083,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576219.764325873,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418245225,377538136,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576220.787056143,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418248293,377541130,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576221.810165340,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418251361,377544167,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576222.833862227,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418254430,377547190,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576223.857887583,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418257502,377550208,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576224.883375638,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418260578,377553267,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576225.902450379,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418263636,377556308,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576226.925230561,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418266698,377559289,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576227.948323756,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418269766,377562341,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576228.969502036,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418272828,377565309,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576229.993960730,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418275901,377568322,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576231.017020298,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418278969,377571376,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576232.040319956,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418282037,377574414,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576233.064527487,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418285109,377577413,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576234.088426006,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418288179,377580467,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576235.109342750,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418291244,377583466,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576236.133856687,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418294311,377586499,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576237.154044860,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418297374,377589542,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576238.177189783,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418300443,377592563,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576239.199526894,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418303507,377595559,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576240.223402326,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418306580,377598609,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576241.247047613,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418309648,377601595,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576242.270805670,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418312716,377604648,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576243.297815779,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418315796,377607712,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576244.320402051,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418318867,377610716,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576245.343524727,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418321937,377613750,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576246.366202349,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418325002,377616792,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576247.390970940,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418328074,377619789,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576248.415200302,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418331146,377622845,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576249.437924425,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418334211,377625889,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576250.460923913,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418337279,377628859,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576251.484521331,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418340350,377631914,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576252.505426588,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418343412,377634931,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576253.529340378,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418346483,377637946,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576254.553315819,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418349554,377641001,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576255.576343771,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418352622,377644040,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576256.600227294,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418355689,377647036,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576257.624195888,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418358760,377650091,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576258.648355356,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418361830,377653094,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576259.672330072,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418364903,377656127,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576260.697567438,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418367977,377659165,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576261.720858335,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418371044,377662186,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576262.745829639,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418374117,377665203,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576263.768901637,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418377184,377668256,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576264.791923565,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418380254,377671240,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576265.814823981,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418383322,377674291,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576266.838099492,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418386389,377677344,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576267.860706820,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418389458,377680345,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576268.884230465,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418392526,377683379,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576269.905663853,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418395588,377686417,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576270.925374527,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418398646,377689378,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576271.948581340,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418401714,377692431,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576272.972343626,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418404785,377695484,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576273.992784539,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418407846,377698463,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576275.016931987,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418410917,377701517,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576276.039038322,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418413985,377704540,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576277.061882175,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418417052,377707549,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576278.084895504,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418420120,377710601,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576279.107858608,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418423187,377713640,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576280.131027362,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418426255,377716635,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576281.154469917,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418429323,377719663,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576282.177349189,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418432390,377722667,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576283.200844587,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418435458,377725697,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576284.223166745,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418438525,377728747,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576285.243823823,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418441587,377731762,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576286.266876250,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418444655,377734772,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576287.291125713,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418447727,377737827,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576288.313290818,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418450792,377740808,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576289.332320260,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418453849,377743848,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576290.356458649,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418456920,377746904,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576291.379291691,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418459988,377749845,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576292.403447128,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418463059,377752857,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576293.426217348,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418466128,377755905,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576294.449689050,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418469194,377758891,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576295.473235189,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418472264,377761944,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576296.497566354,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418475336,377765000,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576297.520325931,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418478405,377768002,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576298.541949214,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418481467,377771026,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
1785576299.566080473,625113707,153721338,625113707,0,625317275,25633,64100,153721338,9535,35900,67856,0,418484537,377774055,625113707,276551,733900,153721338,1961518,3276700,250914,745,1951236
